fixed_node_id,moving_node_id,fixed_feature_index,moving_feature_index,fixed_label,moving_label,fixed_centroid_x,fixed_centroid_y,moving_centroid_x,moving_centroid_y,distance,area_ratio,position_score,topology_score,area_score,shape_score,total_score,rejection_codes,classification,fixed_rank,moving_rank,is_mutual_first,is_mutual_top3,fixed_status,moving_status
fixed_00221,moving_00288,221,288,Structure 2,Structure 2,29.697995666666667,17172.810989666665,31.0025,16247.383045333332,925.4288637624036,0.9994593734104433,0.009782655396908905,0.4571633460948529,0.9996099148954435,0.9998802766664056,0.4633411111678459,ERR_DIST,rejected,6,14,False,False,matched_review,matched_review
fixed_00221,moving_00287,221,287,Structure 2,Structure 2,29.697995666666667,17172.810989666665,31.0025,16100.295615333333,1072.5161676697107,0.9994593734104433,0.004688789471093397,0.38733982539660405,0.9996099148954435,0.9998802766664051,0.43712002584942333,ERR_DIST,rejected,8,16,False,False,matched_review,matched_review
fixed_00221,moving_00492,221,492,Structure 2,Structure 3,29.697995666666667,17172.810989666665,1131.89432217135,17556.41032250477,1167.0412119176672,228.87620048471715,0.00292282092281849,0.40254367282562753,0.0,0.8942257957647883,0.23133585238843493,ERR_DIST;ERR_AREA,rejected,10,28,False,False,matched_review,no_counterpart
fixed_00221,moving_00481,221,481,Structure 2,Structure 3,29.697995666666667,17172.810989666665,702.2328215238331,16028.540158566962,1327.274962807757,3115.3149159606924,0.0013117740594978742,0.39604864504577453,0.0,0.3292819268496848,0.17200433937181384,ERR_DIST;ERR_AREA,rejected,12,21,False,False,matched_review,matched_anchor
fixed_00221,moving_00486,221,486,Structure 2,Structure 3,29.697995666666667,17172.810989666665,31.002499999999998,15769.348898000004,1403.4626979285606,0.9994594005904609,0.0008962299927036661,0.5211288345723304,0.9996099345122869,0.9998802909621779,0.4826187885964371,ERR_DIST,rejected,4,10,False,False,matched_review,matched_anchor
fixed_00222,moving_00296,222,296,Structure 2,Structure 2,29.697995666666667,17356.740943666668,31.002499999999998,17313.766912,42.99382664108312,0.9994594005904609,0.8065663359105084,0.5441923528460175,0.9996099345122869,0.9998802909621779,0.7726755570634591,,matched_anchor,1,1,True,True,matched_anchor,matched_anchor
fixed_00222,moving_00297,222,297,Structure 2,Structure 2,29.697995666666667,17356.740943666668,31.0025,17424.082484666666,67.354174895177,0.9994593734104433,0.7140724333808381,0.610873879837047,0.9996099148954435,0.9998802766664056,0.7636412202719891,,matched_anchor,2,1,False,True,matched_anchor,matched_anchor
fixed_00222,moving_00295,222,295,Structure 2,Structure 2,29.697995666666667,17356.740943666668,31.002499999999998,17240.223197,116.52504889436247,0.9994594005904609,0.5584304241707048,0.3950942508170213,0.9996099345122869,0.9998802909621779,0.6336436522443794,,matched_review,3,3,False,True,matched_anchor,matched_review
fixed_00222,moving_00126,222,126,Structure 2,Structure 1,29.697995666666667,17356.740943666668,160.22807231729658,17821.77161815481,483.00272165414907,40.97783499763612,0.08936612279508406,0.3961024891234723,0.0,0.8900767812246998,0.25892169229396467,ERR_AREA,rejected,9,10,False,False,matched_anchor,no_counterpart
fixed_00222,moving_00127,222,127,Structure 2,Structure 1,29.697995666666667,17356.740943666668,31.0025,17865.344774333338,508.6055036080193,0.9994593734104433,0.07862799141747816,0.48301114442464455,0.9996099148954435,0.9998802766664056,0.49648370819047216,,rejected,6,2,False,False,matched_anchor,matched_anchor
